,Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_Looks
202,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/meforum/status/1722089306620137475/,Middle East Forum,https://twitter.com/meforum,,"Israeli acceptance of a ceasefire in #Gaza would serve to “entrench and embolden #Hamas, the standard bearers of the most vociferous, genocidal brand of Palestinian and Arab rejectionism,” writes @GreggRoman.",https://pbs.twimg.com/card_img/1721304309147586560/z-CdIg4u?format=jpg&name=small,28,14,6,20K
203,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/TexanDevilDog/status/1720451110278770772,TEXAS MARINE VETERAN,https://twitter.com/TexanDevilDog,45233,@TheDemocrats screwed theirselves with their simultaneous  #ProPalestine & #ProIsrael messaging.,,,,,10
204,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/VeraKali1/status/1722073432395788678,El.KaliArye (ARO) Sharuz ShalicarReloadRate it,https://twitter.com/VeraKali1,45238,Unbelievable this Fake of death Palistinian Video!Support by HAMAS!?! #NoAntisemitismus#ProIsrael#ProDemokratie#ProPeace,,,,,10
205,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/FramingIsrael/status/1721706103736860962,Cherryl SmithAG,https://twitter.com/FramingIsrael,45237,#ProIsrael rally in #NewYorkCity singing and solidarity,,1,,,63
206,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/einminute/status/1721976471483228255,Bi Dakka!AussieYazz ,https://twitter.com/einminute,45237,"""Peacefull #proisrael protester""",,1,,,15
207,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/IptvGlenn/status/1721880139624227110,WHITE PRIDE,https://twitter.com/IptvGlenn,45237,"67 year old Jewish man is murdered in California in brutal hate crime hit by a megaphone in Pro, Israel march #proisrael •#israeladvocacy •#jewishlivesmatter •#freeisraelfromterror",,1,1,,44
208,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/L_erbgha/status/1721456160216068595,OnlyHumanity,https://twitter.com/L_erbgha,45236,"""Israel's client state is the USA.USA's customer states are Arab countries and Europe""#istandwithisreael #Israel #Gaza #HamasislSIS #Palestine #Israelunderattack #IsraelFightsTerror #HamasISIS #HamasTerrorrists #FreePalestine #IDF #proIsrael #FreeGazaFromHamas #AntiZionism",,,,,25
209,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/VeraKali1/status/1722065202416431347,El.KaliVisegrád 24Reload,https://twitter.com/VeraKali1,45238,"Yeah, that's correct!The True can sometimes be so painful! ...Holy Moly. #Antisemitismus #NoAntisemitismus#ProIsrael#ProDemokratieDemokratic States are my Friends.And Israel is a Democratic State!""No"" Single-State for PalestiniaTwo Countries two States",,,,1,10
210,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/Josseeb11/status/1721692603874164992,#JJO'CB,https://twitter.com/Josseeb11,45237,#Thousands attend #ProIsrael rally in #NewYorkCity as #IDF continues fighting #HamasTerrorists in #Gaza#AmericaStandswithIsrael,https://pbs.twimg.com/card_img/1721681266507153409/FqmAGPB1?format=jpg&name=small,,,,74
211,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/IptvGlenn/status/1721894891981332762,WHITE PRIDE,https://twitter.com/IptvGlenn,45237,Police are investigating a brutal hate crime for the murder of a 60 year old man #proisrael •#israeladvocacy •#jewishlivesmatter •#freeisraelfromterror,https://pbs.twimg.com/media/F-VmRn_aYAA9jMj?format=jpg&name=small,,,1,47
212,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/WRapfogel/status/1719336414020514198,William RapfogelRitchie Torres,https://twitter.com/WRapfogel,45230,"@RitchieTorres was a #proIsrael city councilman in NYC for years because he is committed to Israel’s democracy, fairness & the bond between American & Israel. #StandWithIsrael #StandWithRitchie",https://pbs.twimg.com/media/F9xH6nTW4AA3GNl?format=jpg&name=small,,,,60
213,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/Vinnie_Hope/status/1722182876408500300,LeipzigerAssita Kanko MEP,https://twitter.com/Vinnie_Hope,45238,Unvorstellbar. Ich bin sowas von 110% #ProIsrael!!  #israel,https://pbs.twimg.com/media/F-XD20DWoAA9DyW?format=jpg&name=small;https://pbs.twimg.com/media/F-XD20DW0AAVXa5?format=jpg&name=small,2,,1,293
214,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/JlemDateline/status/1722214929200279703,Jerusalem Dateline,https://twitter.com/JlemDateline,45238,"An elderly #Jewish man who was attending a #proIsrael rally died after a violent confrontation by pro-Palestinian protestors in Thousand Oaks, California, according to a statement from the Ventura County Sheriff's Department.",https://pbs.twimg.com/card_img/1721994701165711360/lVkY05pk?format=jpg&name=240x240,8,3,,852
215,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/WashingtonViews/status/1721529697522110893,Washington Views,https://twitter.com/WashingtonViews,45236,2002 Flashback: Large pro-Israel Rally in Washington DC https://c-span.org/video/?169610-1/national-rally-israel… #Israel #ProIsrael #USIsrael,https://pbs.twimg.com/card_img/1721529604744122368/vBxbkgr9?format=jpg&name=small,,,,42
216,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/VHill1986/status/1720875588523598078,Vincent,https://twitter.com/VHill1986,45234,"To many. River to sea, we will always be free #proIsraël",,,,,9
217,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/rashidsultan/status/1720477117291360384,Rashid Sultan,https://twitter.com/rashidsultan,45233,I’m surprised but not surprised that @Bing #ChatGPT is #ProIsrael. @Microsoft should stay neutral.,,1,,,29
218,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/GoVictoryTV/status/1722000356329042332,The Victory ChannelReload,https://twitter.com/GoVictoryTV,45237,Anti-Semitic Protesters Take Life Of Elderly Man In Los Angeles. #VictoryNews #PalestinianMob #ProPalestineProtest #ProIsrael #LosAngeles,,11,3,,295
219,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/PuckNews/status/1719825137359282461/,Puck,https://twitter.com/PuckNews,,"Foreign policy insiders are increasingly discussing the thresholds for retaliation, particularly under the covenants of international law. What does that mean for Israel—and Hamas?@juliaioffe explores in conversation with David Scheffer.",https://pbs.twimg.com/media/F94KxwwWcAAHTbF?format=jpg&name=small,62,26,20,62K
220,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/reshad_kbd/status/1721972182589555054,Sky Buzz Feed,https://twitter.com/reshad_kbd,45237,A 69-years-old Jewish Man Dies After Confrontation at Pro-Israel and Pro-Palestinian Rallies in California. - Sky Buzz Feed https://skybuzzfeed.com/jewish-man-dies-california/… #California #VenturaCounty #PaulKessler #TragicDeath #Homicide #DuelingRallies #ProIsrael #ProPalestine #ThousandOaks #VenturaSherif,https://pbs.twimg.com/card_img/1721972081477468164/OsXj1-nl?format=jpg&name=small,,,,199
221,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/1776Againn/status/1722263165231300679,Dennis Chamberlin,https://twitter.com/1776Againn,45238,I support Israeli Autonomy from the river to the sea! #ProIsrael #EndHamasForever,,,,,6
222,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/Arsinnius/status/1720642145709629680,Norbert Pierre,https://twitter.com/Arsinnius,45234,"@abbydphillip #BlackLivesMatter I saw your interview of Sen. #JeffMerkley. I was so moved I nominated you for the #ProIsraelAuntJemima Award. No, no. Don't thank me. You've earned it. You are truly #ProIsrael and an #AuntJemima. No self-respect at all. Congratulations!",,1,,,19
223,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/gdonovan9222/status/1719694140277977285,Gerard Donovan,https://twitter.com/gdonovan9222,45231,"#profaith, #profamily, #proAmerica and #proIsrael revival.  Repost",,,,,17
224,TopPost,#ProIsrael,https://twitter.com/search?q=#ProIsrael&src=typed_query&f=top,https://twitter.com/JuriKowski/status/1719759715146559881,Juri Kowski,https://twitter.com/JuriKowski,45231,"I always thought Harvard is a kind of elite, but now I know, most of the students there are only rubbish. #ProIsrael",,,,,15
225,Post&amp;Comment,#ProIsrael,,https://twitter.com/OrbishED/status/1718008059271032900,POTATO GHOST ORBI!!!  :D #2 MILTON FAN,https://twitter.com/OrbishED,,please unfollow and block me if you're pro israel or neutral because the genocide of the palestinians is something you cannot be silent about,,21,21,,285
226,Post&amp;Comment,#ProIsrael,,https://twitter.com/369starlet/status/1717998254082957624,siri is on the run. ,https://twitter.com/369starlet,,I hope all the influential people that posted think posts about being pro israel recognise the blood of a thousand palestinians on their hands.,,10,4,1,245
227,Post&amp;Comment,#ProIsrael,,https://twitter.com/THE0SLUVR/status/1718029789204807713,ALL IN: neo ☼,https://twitter.com/THE0SLUVR,,if ur pro israel deadass hard block me,,10,5,,194
228,Post&amp;Comment,#ProIsrael,,https://twitter.com/inwond3rlandd/status/1718022910533935474,shiva ⸆⸉ 455 ,https://twitter.com/inwond3rlandd,,"i physically cannot understand how one could be “pro israel”, do you not see everything that’s happening? everything that’s been happening for years and years?",,19,7,,406
229,Post&amp;Comment,#ProIsrael,,https://twitter.com/landoers/status/1718039388611834237,gabriella ,https://twitter.com/landoers,,"i’m being so serious , if you are pro israel or even just neutral please block me. how can you sit there and say you’re neutral and you have no opinion when you’re witnessing a mass genocide against innocent people for no reason apart from greed and bloodlust",,11,7,,311
230,Post&amp;Comment,#ProIsrael,,https://twitter.com/ilikecutepigs/status/1718011573577433334,Mabel,https://twitter.com/ilikecutepigs,,"This account stands with Palestine. If you are pro Israel, please block me.",,11,5,,136
231,Post&amp;Comment,#ProIsrael,,https://twitter.com/mothywrites/status/1718033189971677416,himemofya anthy,https://twitter.com/mothywrites,,"SPEAK UP PLEASE SPEAK UP THE PALESTINIANS ARE COUNTING ON US TO SPEAK FOR THEM! YOUR SILENCE IS NEUTRALITY, YOUR SILENCE IS PRO ISRAEL!",,7,1,,181
232,Post&amp;Comment,#ProIsrael,,https://twitter.com/rosaaaa86816789/status/1718041928942633071,rosaaaa,https://twitter.com/rosaaaa86816789,,"I don’t know how word stuff but We need to keep talking about Palestine,spread awareness stuff like that,idc if it’s ‘triggers’ you or you’re uncomfortable with itPeople who are ‘neutral’ are just as bad as people who are pro Israel,you can’t be neutral about people’s lives",,27,28,,690
233,Post&amp;Comment,#ProIsrael,,https://twitter.com/raviagrawal3/status/1718051557202329794,Izlamic Terrorist,https://twitter.com/raviagrawal3,,"Breaking Turkey Palestine Israel Pro Palestinian Hamas Protesters destroyed a Jews  coffee shop in Gaziantep, Turkey.",,52,47,5,1.7K
234,Post&amp;Comment,#ProIsrael,,https://twitter.com/gyoumei4lifer/status/1718029353089437733,Estrella / Lluvia - 10 DAYS TILL B DAY !!*ੈ✩‧₊˚ BEPSIꕥ,https://twitter.com/gyoumei4lifer,,Same thing here.If you are pro Israel block me completely. What is happening right now is literal genocide and if that “makes you uncomfortable” fuck off and block me this page will be rt stuff to raise awareness.,,10,8,,325
235,Post&amp;Comment,#ProIsrael,,https://twitter.com/goIdrushjk/status/1718053364489920765,jks bf ♡⁷Redzaien,https://twitter.com/goIdrushjk,,your one retweet outside of kpop in the past 3 weeks being a mockery + pro israel AND you telling a palestinian that what theyre doing isnt worthy…?,,12,1,1,1.7K
236,Post&amp;Comment,#ProIsrael,,https://twitter.com/xxxidkkk/status/1718035697939235324,.Piers Morgan UncensoredReload,https://twitter.com/xxxidkkk,,there’s no difference between being pro Israel and genocide,,5,2,,191
237,Post&amp;Comment,#ProIsrael,,https://twitter.com/t_hypocracy/status/1718024921362915734,Can't Stand Hypocrisy,https://twitter.com/t_hypocracy,,"Yep, that our media.Biased.Grovelling.Pro Israel. A context void.Pathetic.Yes, that's you too ABC#auspol",https://pbs.twimg.com/media/F9emj7AaUAAsDSZ?format=jpg&name=small,14,8,,182
238,Post&amp;Comment,#ProIsrael,,https://twitter.com/softcrevoid/status/1718040741019079097,sarah !,https://twitter.com/softcrevoid,,you are going to hell if you’ve said you’re pro israel or stayed neutral and idgaf You Are Going To Hell,,9,3,,490
239,Post&amp;Comment,#ProIsrael,,https://twitter.com/MelindaMann_MM/status/1718047822111809938,Still Irreconcilable ABC News,https://twitter.com/MelindaMann_MM,,Is this some kind of pro Israel propaganda BS given Madonna signed her support in favour of Israel?,,6,1,1,444
240,Post&amp;Comment,#ProIsrael,,https://twitter.com/VyMeowles/status/1718042191673672097,Jupiter's orbit ,https://twitter.com/VyMeowles,,"I think it's very obvious right now, but I'll be sharing about palestine non-stop in this account for the time being. If you're pro-israel, ""neutral"" or doesn't want to speak up about this genocide, then I don't want you near me",,39,22,,389
241,Post&amp;Comment,#ProIsrael,,https://twitter.com/OSHIANSTARKS/status/1718029702126788775,=- ali !yuri aziracrow truther  fan acctou,https://twitter.com/OSHIANSTARKS,,"apologies for retweeting that tweet saying it was a scam, it seems to be a pro Israel acc!!",https://pbs.twimg.com/media/F9eizI7WsAASDK6?format=jpg&name=small,4,2,,549
242,Post&amp;Comment,#ProIsrael,,https://twitter.com/kuroiwagf/status/1718026980682035365,Kae ⚢daily mizuena ,https://twitter.com/kuroiwagf,,if you are a follower of mine or of my gimmick account here and are pro israel please go away,,6,3,,802
243,Post&amp;Comment,#ProIsrael,,https://twitter.com/929SELFISH/status/1718027230306021702,ANTO,https://twitter.com/929SELFISH,,deactivate after being called out for being pro israel how ridiculous,https://pbs.twimg.com/media/F9eoqNkXYAACFGW?format=jpg&name=small,9,,,533
244,Post&amp;Comment,#ProIsrael,,https://twitter.com/ArmandDoma/status/1718044444367450503,Armand Domalewski,https://twitter.com/ArmandDoma,,"The truth is that the American public is and has been very pro-Israel for a long time for a lot of reasons, and there’s a well funded pro-Israel lobby that makes being pro-Palestine challenging for American politicians. Even Trump complained about Netanyahu!",,135,8,2,3.6K
245,Post&amp;Comment,#ProIsrael,,https://twitter.com/v3rstappen1/status/1718015368923349285,lulu ❀ lulu ❀ ,https://twitter.com/v3rstappen1,,i am pro palestine and always will be if you’re pro israel block me please i couldn’t care less tbh! i find it so upsetting that the western media loves to pick & chose on whose human rights they like to advocate for.,,6,,,265
246,Post&amp;Comment,#ProIsrael,,https://twitter.com/bottomforbeals/status/1718027547697377463,phoebe,https://twitter.com/bottomforbeals,,influencers and companies are using their platforms to be pro israel and support a genocide stfu you worm https://twitter.com/thesmokesys/status/1718006640828465281…,,4,3,1,521
247,Post&amp;Comment,#ProIsrael,,https://twitter.com/JTWeaver6/status/1718016352106033548,JTWeaver,https://twitter.com/JTWeaver6,,No one is protesting in support of Hamas and you know this. It's perfectly legitimate to criticize Israeli treatment of Palistinians and still be anti Hamas. They are not mutually exclusive positions. I'm pro Israel vs. Hamas and I'm pro Palestinian autonomy.,,14,1,2,157
248,Post&amp;Comment,#ProIsrael,,https://twitter.com/karatechophya/status/1718033921680585060,hya⁷,https://twitter.com/karatechophya,,"if you are queer and pro israel, you do not know your own community's history. queers have supported ""disapproving"" groups in the past (re:LGSM), liberation did not happen by being indifferent, and you are leaving behind a whole nation of people with your silence.",,2,1,1,52
249,Post&amp;Comment,#ProIsrael,,https://twitter.com/yurieem/status/1718027507616678298,y(ꪜ)rie  sh0p 0pen,https://twitter.com/yurieem,,"if you're pro israel don't bother dming me to tell me i'm a ""stupid ignorant"" like the dumbass with the isreali flag in their dn just did, just block me.",,30,3,,1K
250,Post&amp;Comment,#ProIsrael,,https://twitter.com/richards1052/status/1718022400208667133,Tikun Olam,https://twitter.com/richards1052,,"If you look at the number of Followers most of the pro Israel troll accounts have which are flooding our TLs, they're between 0-100, max.",,4,1,,287
251,Post&amp;Comment,#ProIsrael,,https://twitter.com/JoahSantos/status/1718015810050929012,Joah,https://twitter.com/JoahSantos,,Being pro #ceasefire is not pro-terror! It’s pro humanity. Don’t let them manipulate you into thinking it is!They are bombing the hostages they say they care about! These are the countries that voted to continue killing civilians:UNITED STATESISRAELAUSTRIACROATIA…,,286,151,25,13K
252,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DrEliDavid/status/1721986859557929272,Dr. Eli David,https://twitter.com/DrEliDavid,45237,Pro-Israel  gathering in Berlin See the difference? Our protests are not violent. We don't call for death and destruction. We don't call for jihad. We don't say “from the river to the sea”...Volume up ,https://pbs.twimg.com/ext_tw_video_thumb/1721960449594236928/pu/img/8nzifQ7DhAWf2tO1.jpg,36K,8.6K,3.8K,
253,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/HenMazzig/status/1721153988890968429,Hen Mazzig,https://twitter.com/HenMazzig,45235,"I never imagined that the best pro-Israel speech would come from Iranians.Thank you Lily and the people of Iran, we stand together ",https://pbs.twimg.com/amplify_video_thumb/1721149599086264320/img/vQLMro2EBV413b3P.jpg,37K,12K,2.3K,
254,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/PunishedBenn/status/1721283409342029857,ben,https://twitter.com/PunishedBenn,45235,“The MCU can’t get any worse than it is now”*the pro Israel conflict Captain America film next year*,https://pbs.twimg.com/ext_tw_video_thumb/1721283391340077057/pu/img/hvBEdCbp0XEBgsrC.jpg,78K,6.3K,176,
255,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/StopAntisemites/status/1721520952360513778,StopAntisemitism,https://twitter.com/StopAntisemites,45236,"Beverly Hills, CA - car driving by a pro Israel rally yesterday stopped to shout “Heil Hitler” then proceeded to throw up a Nazi salute (caught on camera). Recognize them? DM us.",,20K,10K,1.7K,
256,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/StopAntisemites/status/1721688730048582107,StopAntisemitism,https://twitter.com/StopAntisemites,45237,"Content warning  - an elderly Jewish man has been killed by a pro Palestinian protestor who hit him over the head with a megaphone at yesterday’s Israel rally.Sadly, the victim has passed away from internal bleeding.May his memory be a blessing and his attacker be…",https://pbs.twimg.com/amplify_video_thumb/1721688679087788032/img/_zgE7gbbMtAxJ7DF.jpg,38K,16K,3.7K,
257,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/ShaykhSulaiman/status/1720153491803369506,Sulaiman Ahmed,https://twitter.com/ShaykhSulaiman,45232,MAN JOINS A PRO-ISRAEL RALLY AT MCGILL AND CHANTS:“KILL MORE PALESTINIAN CHILDREN”,https://pbs.twimg.com/amplify_video_thumb/1720153356381908992/img/FSqUZK27baP_vfLR.jpg,11K,4.9K,1K,
258,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/SpiritofHo/status/1720895670637228167,Danny Haiphong,https://twitter.com/SpiritofHo,45234,There isn’t a pro-Israel demonstration a fraction of this size. The PEOPLE are for Palestine ,,29K,10K,730,
259,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/iamjourjean/status/1720520084328751318,Anita Zsurzsan ,https://twitter.com/iamjourjean,Nov 3Nov 3,"NYC and London are the most diverse cities in the West yet all the ""pro-Israel"" demos are 100% white. Zionism is a white supremacist project.NYC stands with #Israel. ",https://pbs.twimg.com/media/F981VXIXsAANpjU?format=jpg&name=small;https://pbs.twimg.com/media/F981V6ZW8AAyspN?format=jpg&name=small,78K,22K,390,
260,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DrEliDavid/status/1721483665220227437,Dr. Eli David,https://twitter.com/DrEliDavid,45236,Pro-Israel  march in Berlin  yesterday.See the difference? Our protests are not violent. We don't call for death and destruction. We don't call for jihad. We don't say “from the river to the sea”...,,43K,9.2K,2.1K,
261,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/GlobeEyeNews/status/1721113670149898263,Globe Eye News,https://twitter.com/GlobeEyeNews,45235," 𝗪𝗔𝗧𝗖𝗛: World's Largest Pro- Palestinian Protest, More than 2 million people gathered in Indonesia.#Indonesia l #Palestine l #Gaza l #Hamas #GazaGenocide l #CeasefireNOW l #Israel",https://pbs.twimg.com/ext_tw_video_thumb/1721113600897732608/pu/img/iay1ZTUhNfh26qsh.jpg,7.1K,3.7K,227,
262,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/pinidunner/status/1720482317934981167,Pini Dunner,https://twitter.com/pinidunner,45233,"If you are a pro-Palestinian activist, pause for a few moments, and watch this video. Maybe, just maybe, you will understand why it is that Jews (pro-Israel Jews AND not-so-pro-Israel Jews) think that you are an antisemite. #HamasisISIS #Hamas #QatarFundsHamas #NeverAgainIsNow",https://pbs.twimg.com/ext_tw_video_thumb/1720482242668195842/pu/img/siVKy0X-KmDjbByp.jpg,41,17,4,
263,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/GhorbaniiNiyak/status/1721549683703591312,Ghorbani Niyak,https://twitter.com/GhorbaniiNiyak,45236,Look at the different between Pro-Israel and Pro-Hamas protest in London!#HamasTerrorists #IraniansStandWithIsrael,,1.9K,542,123,
264,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/real1maria/status/1721772709065957504,Maria ,https://twitter.com/real1maria,45237,Pro-Israel TikTokers in France sing about death of Palestinian children#ZionismIsNazism,https://pbs.twimg.com/ext_tw_video_thumb/1721772676572753920/pu/img/G6L5mjkodLARHj5z.jpg,106,95,14,
265,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Bharatheeyam9/status/1720941542729457899,Bharatheeyam,https://twitter.com/Bharatheeyam9,45234,Islamic State of United Kingdom Anti Israel Anti Semitic Pro Hamas Pro terrorrism protestors burn a London Metropolitan Police officer on duty in London. Violent muslim mob was chanting scary slogans of ‘K!ll All Jews’ ‘We want Sharia Law in England’ ‘K!ll All Infidels’.,https://pbs.twimg.com/ext_tw_video_thumb/1720941522244513792/pu/img/lPJsqcefHz-maLGS?format=jpg&name=small,38,33,26,
266,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/ShayanX0/status/1721240827974815893,Shayan X,https://twitter.com/ShayanX0,45235,"Iranian people have shown remarkable support for Israel, actively engaging in pro-Israel marches in Europe and America. Lily Jamali, an Iranian woman, delivered a powerful speech in support of Israel, at a recent rally in London.#IraniansStandWithIsrael",https://pbs.twimg.com/amplify_video_thumb/1721149599086264320/img/vQLMro2EBV413b3P.jpg,1.4K,431,90,
267,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/OliLondonTV/status/1721151574582370364,Oli London,https://twitter.com/OliLondonTV,45235,Notice a difference?  Pro-Israel                           Pro-Palestine ,,2.6K,695,151,
268,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/IlmFeed/status/1721531583499207123,ilmfeed,https://twitter.com/IlmFeed,45236,Pro-Israel NPCs be like...,,551,375,15,
269,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/websiteidi0t/status/1721661182166106120,experiencing ego death after taking one cd gummy,https://twitter.com/websiteidi0t,45236,BREAKING: Israeli sniper known as “The Rat of Tel Aviv” has been killed by Hamas while streaming on TikTok live,https://pbs.twimg.com/media/F-SRuEXWAAAeeeS?format=jpg&name=small,16K,1.9K,515,
270,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/AGHamilton29/status/1721680330430545937,AG,https://twitter.com/AGHamilton29,Nov 7Nov 6,"There is a NY pro-Israel rally tonight. Thousands of people are attending. You won’t hear much about it because they aren’t chanting genocidal slogans, they aren’t harassing random people on the street, they aren’t defacing American statutes.Instead they are calling to bring…Beautiful scene at tonight’s United for Israel rally!",https://pbs.twimg.com/profile_images/1569761502885826563/ErVE_ImM_mini.jpg,28K,5.7K,1.1K,
271,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/SaeedDiCaprio/status/1721617370186199437,Hurt CoPain,https://twitter.com/SaeedDiCaprio,45236,stanford released a statement saying that a pro-israel student wrote this to draw negative attention towards pro-palestine protests and yet this page tweeted it and put palestinian students in danger ,,78K,16K,179,
272,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/FrumTikTok/status/1722026001801117948,Frum TikTok,https://twitter.com/FrumTikTok,45237,A man interrupted a pro-Israel rally at McGill University in Montreal.,https://pbs.twimg.com/ext_tw_video_thumb/1722025725941690368/pu/img/_cTv9-uRKeoWFsoQ.jpg,46,11,37,
273,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/KirkLubimov/status/1721270591540670919,Kirk Lubimov,https://twitter.com/KirkLubimov,45235,Amazing Pro Israel protest in Calgary so much fun and energy with brothers and sister from India and Iran joining in.Completely out numbering the Hamas sympathizers who even tho murdered Gazan by the hundreds and thousands still have their support.Also noticed not a single…,https://pbs.twimg.com/ext_tw_video_thumb/1721270541128970240/pu/img/AH0Cx15jguEaUVbn.jpg,2K,514,147,
274,Top,#ProIsrael,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/hausofriya/status/1720845652421177596,𝚏𝚊𝚛𝚡𝚒𝚢𝚘.,https://twitter.com/hausofriya,45234,"Canva is pro Israel so uh, y'all got any alternatives we can use instead?",,165,103,8,
