Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/slionshekh/status/1724844540606226643,Lion ShekhReload,https://twitter.com/slionshekh,2023-11-15,Free free Palestine  Tw: fake blood. Its red paint for a performative activism piece. Do not restrict me please this is important!Al-Shifa Hospital #Gaza_Genocide#FreePalestineFromIsrael The Israeli #IsraelTerrorism Erdogan #Palestine #Palestine_Genocide #CeasefireNowInGaza,,https://twitter.com/slionshekh/status/1724844540606226643,False,172,756,1.3K,220K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/QudsNen/status/1725242179298205784,Quds News NetworkReload,https://twitter.com/QudsNen,2023-11-16,Israeli Military forces are storming #Jenin in the West Bank. #Palestine,,https://twitter.com/QudsNen/status/1725242179298205784,False,22,645,559,23K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/QudsNen/status/1725139358653595983,Quds News NetworkReload,https://twitter.com/QudsNen,2023-11-16,"Red Crescent: ""The video documents shocking moments, thousands of displaced people and dozens of patients leaving Al-Quds Hospital in #Gaza to the south of the Strip on foot."" #Palestine#Israel",,https://twitter.com/QudsNen/status/1725139358653595983,False,79,2.8K,2.2K,88K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/KKhanabadosh/status/1725178820892725280,ⓀⒷ𓂆Reload,https://twitter.com/KKhanabadosh,2023-11-16,This is how they bring their martyrs to northern Gaza#IsraelIsATerrorist #Gaza #FreePalestineFromIsrael #Palestine #AlShifa_Hospital,,https://twitter.com/KKhanabadosh/status/1725178820892725280,False,5,82,91,9.9K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/Yemeni_soldier/status/1724831623869268302,Yemeni SoldierReload,https://twitter.com/Yemeni_soldier,2023-11-15,This flag deserves worse than this!#Palestine,,https://twitter.com/Yemeni_soldier/status/1724831623869268302,False,3,29,66,2.4K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/ZORALYNS/status/1725198233704538580,Zoraly#NSReload,https://twitter.com/ZORALYNS,2023-11-16,Muslim world before and after USA#طوفات_الاقصي #ابو_عبيدة #ابو_عبيده  #الدولار #النهارده_الخميس #بن_لادن #BinLaden #HelpAlShifaHospital #Gaza #Palestine #مستشفى_الشفاء #فلسطين,,https://twitter.com/ZORALYNS/status/1725198233704538580,False,11,221,390,41K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/Monaassafff/status/1725124514181222422,Mimi AssafReload,https://twitter.com/Monaassafff,2023-11-16,"This video unveil the torment inflicted by Israeli Zionists upon numerous young Palestinian men, shattering them both physically and mentally. Proceed with caution; truly excruciating and heart-wrenching. speak up for #Palestinesave #Gaza #IsraelTerrorism",,https://twitter.com/Monaassafff/status/1725124514181222422,False,7,27,34,2.5K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/BenBergquam/status/1725175048061788582,Ben Bergquam - Real America’s Voice (RAV-TV) NewsReload,https://twitter.com/BenBergquam,,"More of the peaceful left in Washington DC last night and Xi Jingping walking his dog! This is not about #Palestine (which never has been a country by-the-way). This is about the destruction of the West by a bunch of communist, Jew and Christian hating jihadists (#BLM #ANTIFA…",,https://twitter.com/BenBergquam/status/1725175048061788582,False,73,487,787,21K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/abierkhatib/status/1724645039253438704,AbierReload,https://twitter.com/abierkhatib,2023-11-15,Meanwhile in Greece #Palestine,,https://twitter.com/abierkhatib/status/1724645039253438704,False,3,184,722,14K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/therealmrbench/status/1725153165622878494,sonofabenchReloadEfrain Flores Monsanto ,https://twitter.com/therealmrbench,2023-11-16,Anti IsraelPro Palestine protesters blocked a commuter bridge earlier today in Winsor.Was this not the same bridge in Trudeau's Canada that martial law and the Emergency Act were bright in against the freedom Convoy?#Palestine,,https://twitter.com/therealmrbench/status/1725153165622878494,False,37,96,208,8.6K
