Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Hypernova42/status/1720136443589280115, Nova / Evelin ,https://twitter.com/Hypernova42,Nov 2,"For anyone who is still pro Israel / neutral on the genocide of Palestine ( )Imagine yourself in the comfort of your own home, surrounded by your loved ones. Imagine your house being one of the millions of targeted houses by your oppressors. Imagine getting bombed +",,4.3K,3.3K,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/MairavZ/status/1720168576399626437,Mairav Zonszein מרב זונשיין,https://twitter.com/MairavZ,Nov 2,"All these years in which Israel, the ADL and pro-Israel groups distorted what antisemitism is and weaponised it against critics of Israel and conflated Israel and Jews has been absolutely catastrophic for the actual safety of Jews, as is now plain to see.",,9K,2.8K,322
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/JasonKander/status/1720651330321059850,Jason Kander,https://twitter.com/JasonKander,Nov 4,“I am pro-Israel and anti-Netanyahu.”-  Full agree.,,2.4K,323,90
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/KizyUzoma/status/1721556690267500929,Kiu tv,https://twitter.com/KizyUzoma,Nov 6,Look at the different between Pro-Israel and Pro-Hamas protest in London!#HamasTerrorists #Israel #Palestine #Gaza #Gaza_under_attack #GazaGenoside #HamasTerrorists #CeasefireForGazaNOW #Binance #HamasisISIS #FreePalestineNow #FreeGazaFromHamas Extreme,https://pbs.twimg.com/ext_tw_video_thumb/1721556642179809280/pu/img/CYfJd4nrWsMJ1lfz.jpg,215,77,41
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/blepfroggie/status/1721100448671969495,itsuki,https://twitter.com/blepfroggie,Nov 5Nov 5,Love how dumbasses are out there shouting that the hamas are oppressing israel while these weirdos out there doing this and posting it proudly.There’s pro israel propaganda everywhere but they’re destroying it themselves.A FIT CHECK? I can’t believe people still are in support of them holy sh*t,,118,64,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Fixed_that_4_U/status/1721159216038039723,NorfolkAnalytica ,https://twitter.com/Fixed_that_4_U,Nov 5,40% of Labour shadow cabinet funded by pro-Israel groups,https://pbs.twimg.com/media/F-LJLVWWcAAJr0D?format=jpg&name=900x900,405,395,18
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/BSonblast/status/1721922835701268519,Munchkin,https://twitter.com/BSonblast,Nov 7,You’re gonna come across pro-Israel accounts tweeting about Sudan and what’s happening in Ardamata. Theyre calling RSF “jihadi militia” (which LOOOL  is such a blow to RSF's anti-Islamist pro-dem propaganda)Goes w/out saying but: theyre using Sudani death as distraction.,,992,497,19
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/RihitoPhysicist/status/1721140557941236105,Rihito says 我的推特账户已被归还,https://twitter.com/RihitoPhysicist,Nov 5,"Pro Palestine rallies are intensifying around Japan this weekend, 2000 in front Israel embassy, 1600 in a walk from Hibiya to Ginza, Hundreds in Kyoto. Hundreds in Hiroshima Dome. The people have very different views than the pro-imperialist Govt.",https://pbs.twimg.com/media/F-K4NzeagAAGHTa?format=jpg&name=360x360,195,74,6
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/aquarosaee/status/1721785628621217986,Jane ,https://twitter.com/aquarosaee,Nov 7,Now how many pro Palestinians were murdered in pro Israel protests? Think about it. הי״ד ,https://pbs.twimg.com/media/F-UC5saWEAEHNRM?format=jpg&name=small,141,23,6
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/OmarBaddar/status/1721206112437911609,Omar Baddar عمر بدّار,https://twitter.com/OmarBaddar,Nov 5,"Even w/a corrupt political class & all their corporate sponsors & their propagandists dominating media coverage, the pro-Israel camp can never produce a demo of this scale b/c no amount of propaganda will convince ppl that killing children & denying freedom to Palestinians is ok.",https://pbs.twimg.com/amplify_video_thumb/1721205869294030848/img/C_0M7FN8KbpZ3hJb.jpg,2.9K,1.2K,88
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Sun_ShineDivine/status/1721212727111074122,Divine Sunshine,https://twitter.com/Sun_ShineDivine,Nov 5,POWERFUL!!! AN IRANIAN WOMAN AT A PRO-ISRAEL RALLY! POWERFUL!!!,https://pbs.twimg.com/ext_tw_video_thumb/1721212297819885569/pu/img/rQAP4Tbtmm7tFZIq.jpg,19,7,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/timeless_facts1/status/1721780697273176402,Timeless Facts,https://twitter.com/timeless_facts1,Nov 7,Pro-Israel TikTokers in France sing about the death of Palestinian children.#غزة_تزحف_الى_القدس#Hamas#Gaza #GazaGenocide #GazaHolocaust #FreePalestine #غزه_تباد_بدعم_اماراتي #غزه_تقاوم_وستنتصر #IronDome,https://pbs.twimg.com/ext_tw_video_thumb/1721780660476792832/pu/img/R2VMe3jY2yUi3bb_.jpg,25,23,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/newibz/status/1721583169671970829,ibz,https://twitter.com/newibz,Nov 6,"“So Gigachad, are you pro Israel or Palestine?”Nuke France.“Wha-? They’re not even apart of the confl-“Sorry I meant India.",https://pbs.twimg.com/media/F-RKxLDWQAEhI63?format=jpg&name=360x360;https://pbs.twimg.com/media/F-RKxLCXIAAepod?format=jpg&name=360x360,270,17,13
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DavidYeshua4/status/1721702063615148210,I'LL BE BACK!!!,https://twitter.com/DavidYeshua4,Nov 7,65-year-old Jewish man Paul Kessler has died in Los Angeles.A Pro- Palestinian protester hit him over the head with a megaphone at yesterday’s pro-Israel rally.,,30,23,10
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/JeffSharlet/status/1721962221490606122,Jeff Sharlet,https://twitter.com/JeffSharlet,Nov 7Nov 7,"Here is what a lot of good-hearted folks new to these issues don't understand: Pro-Israel figures such as Kirk, a major influencer in today's GOP, are antisemitic. Here he is spinning classic antisemitic conspiracy theories that go back to the Protocols of the Elders of Zion.We have been documenting Charlie Kirk's escalating antisemitism @mmfa https://mediamatters.org/antisemitism/charlie-kirk-turns-antisemitic-stereotypes-amid-israel-hamas-war…Today he blamed ""Jewish dollars"" for funding ""cultural marxist ideas"" and said that ""ideology"" must be ""cleanse[d]""",https://pbs.twimg.com/ext_tw_video_thumb/1721954639103381504/pu/img/DjfIejfy4EdUY9gb.jpg,454,236,26
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/CeeOha/status/1721708053823648024,Aloha,https://twitter.com/CeeOha,Nov 7Nov 5,How many scumbag dumbfk influencers will chime in with Pro-Israel propaganda with absolutely NO KNOWLEDGE of the issues at handTrisha Paytas says she is for Israel and not Palestine  #FreePalestine,https://pbs.twimg.com/ext_tw_video_thumb/1393960862252249088/pu/img/yeDL7sDruF4_j8SF.jpg,25,6,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/zakareeee/status/1720442987874840754,zak,https://twitter.com/zakareeee,Nov 3Nov 3,"don’t forget that dischem is pro-israel so let’s not let them have any more market share..While pharmacy group Dis-Chem is growing revenue, profits are under pressure as it fights for market share in a tough economy. | @News24_Businesshttps://brnw.ch/21wE77m",,581,335,3
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/AJCGlobal/status/1721643742526898414,American Jewish Committee,https://twitter.com/AJCGlobal,Nov 6,"""Intersectionality embraces every struggle except the Jewish struggle for liberation. College campuses have a safe space for everyone except pro-Israel Jews."" breaks down the glaring double standards when it comes to Israel and the Jewish people.",https://pbs.twimg.com/ext_tw_video_thumb/1721643679901749248/pu/img/Yua0VmoE7LC9Cisd.jpg,179,56,8
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/TPatryk02/status/1720039506705789318,Towarzysz Patryk,https://twitter.com/TPatryk02,Nov 2,Here is my message to every pro-Israel PoliSSh Leftist,https://pbs.twimg.com/media/F97O0IuWYAAGYux?format=jpg&name=small,34,2,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/trtworld/status/1720825730479612078,TRT World,https://twitter.com/trtworld,Nov 4,"“Kill more Palestinian children, 4,000 is not enough.""Canadian activist Yves Engler used sarcasm to draw attention to Israel's killing of Palestinian children in Gaza at a pro-Israel protest at McGill University in Montreal, Canada, on November 2",,1.5K,1.1K,104
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/texan_maga/status/1721973368935563435,Salty Texan,https://twitter.com/texan_maga,Nov 7,"Ventura County Sheriff says the death of pro-Israel rally attendee Paul Kessler is being investigated as a homicide with the ""possibility"" of a hate crime, as the attack was carried out by a pro-Palestine protester@ResistorNewswire",https://pbs.twimg.com/ext_tw_video_thumb/1721973337851674625/pu/img/tAdkZR__27w603bb.jpg,46,21,3
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/WarWolfFritzTV/status/1721894540867670261,War Wolf Fritz,https://twitter.com/WarWolfFritzTV,Nov 7,[Shitpost] Mfs when they find out Ukraine is pro Israel and Russia is arming Palestine,https://pbs.twimg.com/amplify_video_thumb/1721893933700268032/img/pPzc-nhRokO9apcA.jpg,23,4,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/francesweetman/status/1721822643874124211,Frances Weetman,https://twitter.com/francesweetman,Nov 7,Your regular reminder that the “pro Palestine” protests began before israel retaliated,,2K,373,210
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/tromoen/status/1721706018298581035,Gabo,https://twitter.com/tromoen,Nov 7Nov 6,Getting tired of this pro-Israel propaganda. Israel has MURDERED 47 JOURNALISTS in 29 days…,,109,21,6
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Angry_Staffer/status/1720856126005092409,Angry Staffer ,https://twitter.com/Angry_Staffer,Nov 4,"It’s possible to be pro-Israel and still want what’s best for the Palestinian people. It’s possible to be pro-Palestinian and still want what’s best for the Israeli people. If you think October 7 was a legitimate act of resistance, get a psychiatric evaluation.",,13K,2.4K,246
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DimPacifist/status/1720505904250937768,DimPacifist,https://twitter.com/DimPacifist,Nov 3,only ppl with worms for brains are pro-israel because this is so simple 1/2#ceasefireNow,,27,14,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Kanthan2030/status/1721094712172671185,S.L. Kanthan,https://twitter.com/Kanthan2030,Nov 5,"Modi supporters are pro-Israel because of their own anti-Muslim sentiment. But here’s the deal:Israel is colonialist and greedy, but it’s not anti-Muslim.*Israel is not anti-terrorists. Israel openly supports Al Qaeda & ISIS in Syria.2/3rds of Israelis are atheists or…",https://pbs.twimg.com/media/F-KOg1qakAAYxM4?format=jpg&name=small,3.1K,1K,296
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/FisunGuner/status/1721972072342024257,Fisun Guner ,https://twitter.com/FisunGuner,Nov 7Nov 7,"I hope you’ve joined the dots and figured out that the last 8 years is absolutely pertinent to the current context - the disgraceful madness over the IHRA definition, the whole Corbyn charade. The pro-Israel groups, as well as the Corbyn-despising Chief Rabbi, say ‘more bombs!’There is a complete dehumanisation of Palestinians and I am absolutely sick of it. Palestinians are apparently either human shields or terrorists and therefore justifiable as targets. The hypocrisy is absolutely astounding.",https://pbs.twimg.com/profile_images/928974470861217792/BpfOxTvB_mini.jpg,179,51,6
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/NiohBerg/status/1721159680058179998,Nioh Berg ♛ ✡︎,https://twitter.com/NiohBerg,Nov 5,"More footage from London’s pro #Israel demonstration today.You see nothing but people peacefully protesting. No shouting, no vandalising, no attacking the police, unlike what we witness every Saturday by pro #Hamas terrorist supporters. This is what civilisation looks like.…",https://pbs.twimg.com/amplify_video_thumb/1721159626895360000/img/3pvC7E80BWCy5K2-.jpg,1.2K,342,101
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/ishivamkahar/status/1721707855026569431,Shivam Kahar,https://twitter.com/ishivamkahar,Nov 7,"#Breaking: A Jewish man, Paul Kessler was killed by a mob of “Palestinians” at a pro Hamas rally in west lake village, Los Angeles. #PaulKessler #Jews #ProPalestine #ProHamas #Genocide #Hamas_is_ISIS #Israel #Gaza #Palestine #Hamas",https://pbs.twimg.com/amplify_video_thumb/1721707779826896896/img/yB1nK6BFp2sx3omj.jpg,41,8,62
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Soureh_design2/status/1721122556722204680,Soureh 2 ,https://twitter.com/Soureh_design2,Nov 5,"Listen to the israelis themselves:"" these leaders are more pro israel than a lot of Jews""And you still expect them to rise up for #Palestine?!",https://pbs.twimg.com/ext_tw_video_thumb/1721110210926809088/pu/img/4jH4a2vLUMHMXrMB.jpg,171,121,17
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/by96soon/status/1721388158925812143,vic ༊*·˚,https://twitter.com/by96soon,Nov 6Nov 5,"the judges eliminated celeste and nayoung who ranked 6th and 3rd (for biased reasons) but didn’t eliminate samara when she is liking and supporting islamophobic, anti indian, anti chinese and pro israel content in 2023. set yourselves up when u don’t want to listen to your publicMission  results out now. Watch on HYBE LABELS + Youtube.↳ https://youtu.be/fnUktvHXRFM#DREAMACADEMYHQ #HYBE #GEFFEN #드림아카데미",https://pbs.twimg.com/media/F-Lq41oXEAAmW_g?format=jpg&name=small,15,3,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Haqiqatjou/status/1720551101936570450,Daniel Haqiqatjou,https://twitter.com/Haqiqatjou,Nov 3,"If you boycott pro-Israel fast food, you are a khariji, according to Rabbi Faris!First, he said that anyone who criticizes Gulf governments for celebrating Halloween and building Hindu temples is a dangerous ""khariji"" heretic who deserves to be imprisoned or killed. Then he…",https://pbs.twimg.com/media/F-CgG_RXgAAZYfO?format=jpg&name=small,4K,903,243
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/muadmzaki/status/1721625284590399994,Muad M Zaki ,https://twitter.com/muadmzaki,Nov 6,Israeli actress Gal Gadot () will organize a pro-Israel propaganda screening in Los Angeles and New York in coordination with the Israeli military's war cabinet team.  These people are complicit in Israeli war crimes as much as the US government is. They hope to use…,https://pbs.twimg.com/media/F-RwVP4XsAACDvC?format=jpg&name=small,274,207,40
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/homeofdracarys/status/1720328931000320127,bee,https://twitter.com/homeofdracarys,Nov 3Nov 3,"Fck them all but the fact that you faked Hailey’s story to make it look like she supports israel when she never posted that is so gross. This is all Selena Gomez fans have ever done. LIED. Even when Selena is under fire for being pro Israel you somehow make it about Hailey.Everyone canceling Selena for being neutral, but I don't see the same effort in these zionists",https://pbs.twimg.com/media/F99_g_uXoAA3uVa?format=jpg&name=small;https://pbs.twimg.com/media/F99_mNcWcAAzfF5?format=jpg&name=360x360;https://pbs.twimg.com/media/F99_toEWUAENLAU?format=jpg&name=small,78,6,3
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/joonsjinn/status/1721921220252180803,ch(•—•)ea,https://twitter.com/joonsjinn,Nov 7,what is the pro-life to pro-israel pipeline called,,142,23,7
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DON_PROCO/status/1721088063244251443,ISRAEL RAMIREZ,https://twitter.com/DON_PROCO,Nov 5,Andromeda Galaxy!!From my backyard  Bortle 479/1804hrsOptolong L Pro Svbony Sv 550 Camera ZWO asi 2600mcpro#astronomy #astrophotography #svbony #zwo #optolong#telescope #AttackOnTitan,https://pbs.twimg.com/media/F-KIeOCW4AA684J?format=jpg&name=small,90,19,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/EclecticRadical/status/1721968703598936353,Chris Richards ,https://twitter.com/EclecticRadical,Nov 7,How did the Socialist Workers Party end up pro-Israel? That’s just depressing.,,592,93,102
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/HotdogzCheeze/status/1722023469284766135,HotdogzWithExtraCheeze,https://twitter.com/HotdogzCheeze,Nov 7Nov 6,Why can't they just go local and buy from the nearest Store or go to a local small cafe that's NOT pro Israel supporters?just fucking inhumane,https://pbs.twimg.com/media/F-NlT8SXsAELTXr?format=jpg&name=small,5,3,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/chamath/status/1720084304750129430,Chamath Palihapitiya,https://twitter.com/chamath,Nov 2,I’ve spoken to people these past weeks who feel very angry:- they donated money to “elite” schools that went off script and created a generation of radicalized or infantilized students - they donated to the Democratic Party thinking it was unequivocally pro-Israel but it…,,4.1K,483,677
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/TR1STANMORANA/status/1721954864010518875,jude ,https://twitter.com/TR1STANMORANA,Nov 7Nov 6,this is a pro genocide rally of people with no grip on reality. they are encouraging israel to brutally murder thousands of innocents (most of them being kids) all while acting like victims. not a shred of humanity or intelligence. just some clowns supporting a clown country.Beautiful scene at tonight’s United for Israel rally!,https://pbs.twimg.com/ext_tw_video_thumb/1721674205874229249/pu/img/9VQdPrHKq3oTYGca.jpg,80,24,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Sarahmango23/status/1721930957161202073,Sarah Mango ,https://twitter.com/Sarahmango23,Nov 7,I was explaining that I think the pro-Israel vigils are attended mostly by Jews because they’re organIzed by Jewish orgs….imagine saying this to a member of any other minority community…G-d forbid we want to mourn as a community. And it’s not like other people aren’t allowed.,https://pbs.twimg.com/media/F-WHE01WsAA5Y0d?format=jpg&name=small,42,9,8
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/visegrad24/status/1720886206206992685,Visegrád 24,https://twitter.com/visegrad24,Nov 4,Anti-Israel protesters in London accost clients of a McDonald’s.Protesters claim the American restaurant chain is pro-Israel,https://pbs.twimg.com/ext_tw_video_thumb/1720851749395730432/pu/img/Pt9dJCfGqDcyxnNZ.jpg,1.9K,790,718
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/ronaldgem/status/1720371589521547496,Roentgen,https://twitter.com/ronaldgem,Nov 3,"Some tibak on former VP Leni Robredo's photo with Ilan Fluss: ""She's pro-Israel""Also them on photos of Makabayan with BBM and Duterte: *explains it doesn't mean Makabayan supported their candidacies*Aware naman pala kayo na photo with someone ≠ support ",,391,61,8
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/just_whatever/status/1720174004483285423,Michael Elgort ,https://twitter.com/just_whatever,Nov 2Nov 2,"You have just posted a massive L, you clown You started to chant a genocidal call and basically no pro-Israel people agreed with you. Instead they shunned you away as a provocateur and despicable person whose projections on Jews being genocidal only live in your own vile mindHappened upon a pro genocide rally at McGill today & I offered to lead a chant",https://pbs.twimg.com/ext_tw_video_thumb/1720121901622714368/pu/img/L6zdXv1jiVhfIRs5.jpg,3.8K,558,179
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/sephhxw/status/1721590202970599935,seph | HaSeul,https://twitter.com/sephhxw,Nov 6Nov 4,"hamas=katipunan/other revolutionary groups while israel=colonizers... pro israel filipinos seem to have failed philippine history if they cannot connect the two dotsI better not see any Filipinos ""stand with I sr ael "" Do not fucking forget your history. We were labelled terrorists for fighting back against our colonizers. They erased our culture, treated us like lesser beings.Do not fucking forget why you're free.",,41,20,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Michael_Wgd/status/1721823885774000337,Michael Weingardt,https://twitter.com/Michael_Wgd,Nov 7,"Meet Samim Haydari and Stefany Neyra who both drove into a Pro-Israel Rally in Beverly Hills and displayed Nazi Salutes and shouted ""Heil Hitler"". The driver was Samim and the passenger was Stefany who made the Nazi Salute. Both Samim and Stefany are professional soccer players…",https://pbs.twimg.com/media/F-UlsO5XgAAT7uY?format=jpg&name=360x360;https://pbs.twimg.com/media/F-UlscpXAAAWjbc?format=jpg&name=360x360;https://pbs.twimg.com/media/F-UlsmmWwAAjeLx?format=jpg&name=360x360;https://pbs.twimg.com/media/F-UlsvfWAAAhIdN?format=jpg&name=360x360,71,54,10
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Himat75/status/1721186341617041908,Zeitung,https://twitter.com/Himat75,Nov 5Nov 5,"Here is #taliban posses surface to surface ballistic missllies , first fire those at #Israel then demand #Pakistan . #IEA can not even issue pro #Hamas statements , how will they support #Gaza . I nearly lost my life for #IEA dozens of times . thanks my life is not wastedOh yeah? , let's see those ""ballistic missiles"" Which can reach Israel ",,122,39,30
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Daboos0/status/1721573325577855313,Glen Smith,https://twitter.com/Daboos0,Nov 6,Figure it out; the difference between Pro-Israel and Pro-Hamas protest in London!,https://pbs.twimg.com/ext_tw_video_thumb/1721572608876187648/pu/img/4BfjoGpnBDhnChMY.jpg,3,2,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/GlobeEyeNews/status/1720151759501611160,Globe Eye News,https://twitter.com/GlobeEyeNews,Nov 2,𝗝𝗨𝗦𝗧 𝗜𝗡: A Massive Pro Palestinian protest held in Pakistan today.#GazaGenocide #Palestine #Israel  #Pakistan #Hezbollah #Gaza #حزب_الله,https://pbs.twimg.com/ext_tw_video_thumb/1720129323909431296/pu/img/pfxTHN0VYPEFx_zO.jpg,1.4K,610,93
