Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/CKGMJG777/status/1712478981193371962,CKGMJG,https://twitter.com/CKGMJG777,Oct 12,That’s what I’m saying. Benjamin Netanyahu said leave or die. They all got a big warning unlike the Israelis. #ProIsrael #ProPeace #America1st,,18,2,2
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/khaldsx885/status/1712209308845281415,K.o.K,https://twitter.com/khaldsx885,Oct 11,#neogaf  is #proterrorism #ProIsrael  no wonder it's scandalous every 3 months,,1,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/danishrasheed23/status/1712940905278410875,DR,https://twitter.com/danishrasheed23,Oct 13,"ProblemReactionSolution With #Hamas action, #Israel got the justification to eliminate the remaining #Palestine.#Hamas is pro #ProPalestine or #ProIsrael ?",,12,2,2
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/FCambelett80918/status/1712477910047822267,Frank Cambeletta,https://twitter.com/FCambelett80918,Oct 12,"#Israel do not let up, there is no peace until #hamas is eradicated! They are cowards. These are war crimes. Wipe the filth that is #hamas from the earth. #proisrael the west is weak. Do not listen to #biden",,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/MicPopo1/status/1711080344819040349,Jonah,https://twitter.com/MicPopo1,Oct 8,Some Trump supporters should hold a #ProIsrael #Protest in support for #Israel for this #IsraelPalestineWar #IStandWithIsrael. Maybe in Florida or any Red States.,,1,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/benreiss/status/1711583153343852687,Ben Reiss,https://twitter.com/benreiss,Oct 10,I was at the #ProIsrael rally in Beverly Hills. Dem Socialists and BDS were too scared to counter program in our city. ,https://pbs.twimg.com/media/F8DDzbOb0AA0n_6?format=jpg&name=small,57,4,2
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/ReverendGO/status/1711740188555084143,ReverendGO & Battle League Journal,https://twitter.com/ReverendGO,Oct 10,Being #ProJewish doesn't automatically make you #ProIsrael any more than being #ProCatholic makes you #ProItaly. Being Jewish just makes you #ProGod (the hyphen goofs up the hashtag) and #ProHuman (and #ProPokemon). #ChooseLife #ChooseLove,,1,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/JNS_org/status/1711218677381509419/analytics,Jewish News Syndicate,https://twitter.com/JNS_org,,"What happened, and how can this war end with an Israeli victory?",https://pbs.twimg.com/amplify_video_thumb/1711215570731900928/img/DdYkHoDLHtp5Q5BV.jpg,184,56,127
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/asolatn23/status/1712882918341951628,persian_sultan,https://twitter.com/asolatn23,Oct 13,"The leaders of Hamas flying private jets, but on a day of rage. Well, innocent Palestinians and Israelis are dying in the thousands.  You can be pro Palestinian and denounce Hamas. #proIsrael #proPalestine #fuckhamas",https://pbs.twimg.com/media/F8Vh72ubgAAh0pB?format=jpg&name=small,12,5,4
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/mosayk28/status/1712971349549846650,Lubna,https://twitter.com/mosayk28,Oct 13,You are no Executive to meif one sided #ProIsrael But a person in suit slave to a fake ideology or ideologies #ManyWouldAgree,,,,1
